name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Gustavo A Madero, CDMX, México",2022-01-01T00:00:00,13.9,13.9,4,51.37,0,0,,0,0,15.5,11,147,1009.7,0,12.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T01:00:00,5,5,3,86.9,0,0,,0,0,13.7,0,0,1028.1,0,3,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-01T02:00:00,9.2,8.2,5.7,78.74,0,0,,0,0,13.7,7.2,145.8,1016,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-01T03:00:00,4,4,3,93.19,0,0,,0,0,13.7,0,0,1010.8,0,3,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-01T04:00:00,7.4,6.2,5.2,85.93,0,0,,0,0,13.7,6.8,144.4,1017,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-01T05:00:00,9.7,9.7,3.9,67.23,0,0,,0,0,13.7,0,0,1025.4,0,7.8,0,0,0,,Clear,clear-night,"76675399999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T06:00:00,9.6,9.2,2.9,62.99,0,0,,0,105,13.3,5.2,89,1012,1.8,7.7,0,0,0,,Clear,clear-night,"76675399999,76679399999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T07:00:00,-2,-2,-2,100,0,0,,0,0,12.6,0,0,1028.1,100,0,0,0,0,,Overcast,cloudy,MMTO
"Gustavo A Madero, CDMX, México",2022-01-01T08:00:00,15.1,15.1,8.1,62.96,0,0,,0,0,12.6,0,136.6,1019,30,11,48.3,0.2,0,,Partially cloudy,partly-cloudy-day,76726099999
"Gustavo A Madero, CDMX, México",2022-01-01T09:00:00,10.4,10.4,3.8,63.62,0,0,,0,0,15.5,9.3,72,1015.3,0.2,3,260.6,0.9,3,,Clear,clear-day,"76726099999,76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-01T10:00:00,14,14,4,50.92,0,0,,0,0,14.4,5.4,60,1028.5,0,2,487.9,1.8,5,,Clear,clear-day,MMMX
"Gustavo A Madero, CDMX, México",2022-01-01T11:00:00,16.1,16.1,5,47.94,0,0,,0,0,15.8,5.4,115,1028.4,0,3.1,673.7,2.4,7,,Clear,clear-day,"76675399999,76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-01T12:00:00,19.5,19.5,7.8,46.81,0,0,,0,0,18.7,4.4,316,1015.4,0,2.8,797,2.9,8,,Clear,clear-day,"76726099999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T13:00:00,21.1,21.1,2,28.35,0,0,,0,0,23.4,0.5,297,1026.1,0,6.1,852,3.1,9,,Clear,clear-day,"76675399999,76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-01T14:00:00,28.1,27.3,10.1,32.5,0,0,,0,0,25.9,5.4,220,1013,0,11,823.9,3,8,,Clear,clear-day,76726099999
"Gustavo A Madero, CDMX, México",2022-01-01T15:00:00,23,23,0.3,22.37,0,0,,0,0,27.4,11.4,88,1007.5,0,6.8,721.2,2.6,7,,Clear,clear-day,"76680099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T16:00:00,24,24,-4.9,14.22,0,0,,0,0,28.1,11.1,28,1023.4,0,10.1,553.3,2,6,,Clear,clear-day,"76726099999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T17:00:00,23.9,23.9,-5,14.19,0,0,,0,0,28.4,11.1,39,1023,0,11.1,336.9,1.2,3,,Clear,clear-day,"76726099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T18:00:00,23,23,-1.3,19.91,0,0,,0,0,27,9.7,25,1007.2,0,11.1,106.5,0.4,1,,Clear,clear-day,"76680099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T19:00:00,21.9,21.9,-4.9,16.2,0,0,,0,0,16.6,11.1,340,1024.1,0,14,0.4,0,0,,Clear,clear-night,"76726099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T20:00:00,14,14,3,47.46,0,0,,0,0,15.8,9.4,290,1027.4,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-01T21:00:00,17.8,17.8,0,29.87,0,0,,0,0,15.1,7.5,76,1008.7,0,13.8,0,0,0,,Clear,clear-night,"76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-01T22:00:00,18.1,18.1,-0.9,27.59,0,0,,0,0,10.4,5.4,150,1026.4,0,16,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-01T23:00:00,16,16,1,36.19,0,0,,0,0,7.2,5.4,259,1026.8,0,16,0,0,0,,Clear,clear-night,"76679399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-02T00:00:00,15.1,15.1,3.1,44.52,0,0,,0,0,5,5.4,180,1011.2,0,16,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-02T01:00:00,5,3.9,-1,65.16,0,0,,0,0,7.2,5.4,100,1028.8,0,10,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-02T02:00:00,3,3,-2,69.68,0,0,,0,0,11.5,0,0,1028.5,0,10,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-02T03:00:00,9.9,9.3,2,57.66,0,0,,0,0,11.9,6.3,69,1017.2,0,13,0,0,0,,Clear,clear-night,"76675399999,76679399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-02T04:00:00,8.9,8.9,2,61.84,0,0,,0,0,11.9,0,0,1025.4,0,11,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T05:00:00,1,1,-3,74.63,0,0,,0,0,11.2,0,0,1027.4,0,8,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-02T06:00:00,8.2,7.7,0.2,57.04,0,0,,0,0,10.4,5,43,1011.2,0,11.4,0,0,0,,Clear,clear-night,"76675399999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T07:00:00,7.8,7.2,-1,53.87,0,0,,0,0,10.4,5.2,79,1026.8,0.2,15.7,0,0,0,,Clear,clear-night,"76726099999,76675399999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T08:00:00,1,-0.7,-1,86.49,0,0,,0,0,10.1,5.4,140,1029.5,0,8,49,0.2,0,,Clear,clear-day,MMTO
"Gustavo A Madero, CDMX, México",2022-01-02T09:00:00,11.5,11.5,1.6,50.83,0,0,,0,0,10.1,7.5,82,1016.4,0,12.8,262.5,0.9,3,,Clear,clear-day,"76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-02T10:00:00,22.1,22.1,10.1,46.48,0,0,,0,0,13,7.6,170,1021,0,13,486.6,1.8,5,,Clear,clear-day,76726099999
"Gustavo A Madero, CDMX, México",2022-01-02T11:00:00,19.2,19.2,4,36.59,0,0,,0,0,23,9.7,3.6,1021,0,,666.7,2.4,7,,Clear,clear-day,remote
"Gustavo A Madero, CDMX, México",2022-01-02T12:00:00,20.9,20.9,2.5,29.71,0,0,,0,0,21.6,10.3,312,1012.7,0,9.5,785.7,2.8,8,,Clear,clear-day,"76726099999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T13:00:00,22.1,22.1,1.9,26.3,0,0,,0,0,32.8,6.1,80,1028.8,0,13,843.9,3,8,,Clear,clear-day,"76726099999,76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T14:00:00,28.1,27.2,9.1,30.39,0,0,,0,0,33.8,7.6,200,1016,0,13,803.9,2.9,8,,Clear,clear-day,76726099999
"Gustavo A Madero, CDMX, México",2022-01-02T15:00:00,24,24,3,25.48,0,0,,0,0,35.6,13.2,352,1009.1,24.5,13.5,693,2.5,7,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T16:00:00,21.1,21.1,-2.9,19.76,0,0,,0,0,34.9,16.6,60,1026.7,0,14,440.4,1.6,4,,Clear,clear-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-02T17:00:00,22,22,5,32.91,0,0,,0,0,39.2,33.2,41,1025.1,0,11.1,317,1.1,3,,Clear,clear-day,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T18:00:00,19.6,19.6,5.5,39.56,0,0,,0,0,39.2,22,20,1012.1,0,8.8,95.2,0.3,1,,Clear,clear-day,"76679399999,76680099999,MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T19:00:00,16.9,16.9,5.9,48.39,0,0,,0,0,33.5,14.6,12,1027.8,0.3,9.9,0.4,0,0,,Clear,clear-night,"76675399999,MMCB,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T20:00:00,16.1,16.1,6.1,51.49,0,0,,0,0,28.1,14.8,320,1028.8,0,13,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-02T21:00:00,13.6,13.6,6.6,62.71,0,0,,0,0,22.3,12,329,1017.3,0,10.7,0,0,0,,Clear,clear-night,"76679399999,76680099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-02T22:00:00,11.9,11.9,7.2,72.93,0,0,,0,0,16.2,7.9,25.1,1025,1.9,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-02T23:00:00,11.7,11.7,7,72.89,0,0,,0,0,13.7,6.1,24.1,1025,1.9,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-03T00:00:00,11,11,6,71.46,0,0,,0,0,11.9,12.7,291,1016.2,0,12.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T01:00:00,7,5.5,5,87.09,0,0,,0,0,8.6,7.6,300,1031.2,0,8,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-03T02:00:00,6.1,6.1,5.1,93.3,0,0,,0,0,8.6,0,11.4,1031.2,0,8,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-03T03:00:00,8.9,8.9,5,76.96,0,0,,0,0,8.3,3.6,48,1015.8,88.2,10.6,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMSM"
"Gustavo A Madero, CDMX, México",2022-01-03T04:00:00,8.8,7.4,5.9,82.5,0,0,,0,0,7.2,8.9,68,1029.8,98.3,10.5,0,0,0,,Overcast,cloudy,"76675399999,76679399999,MMSM"
"Gustavo A Madero, CDMX, México",2022-01-03T05:00:00,7.9,5.7,6,87.41,0,0,,0,0,6.5,12.7,69,1029.8,98.2,10.9,0,0,0,,Overcast,cloudy,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T06:00:00,2.6,2.6,1.5,92.41,0,0,,0,0,5.8,1.4,69,1017.3,0,6.9,0,0,0,,Clear,clear-night,"76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T07:00:00,8,5.5,5,81.52,0,0,,0,0,5.4,14.4,77,1030.8,98.1,8,0,0,0,,Overcast,cloudy,"76726099999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T08:00:00,3,1.7,3,100,0,0,,0,0,7.2,5.4,50,1032.2,0,5,36.2,0.1,0,,Clear,clear-day,"76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T09:00:00,10.4,10.4,8.3,87.15,0,0,,0,0,10.1,3.8,55,1022.8,90,2.9,211.3,0.8,2,,Partially cloudy,partly-cloudy-day,"76675399999,76680099999,MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T10:00:00,12.6,12.6,6.4,65.66,0,0,,0,0,12.6,10.8,148,1031.9,31.6,6.4,469.3,1.7,5,,Partially cloudy,partly-cloudy-day,"76675399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T11:00:00,14,14,6,58.55,0,0,,0,0,15.1,0,0,1033.2,0,6,665.8,2.4,7,,Clear,clear-day,"76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T12:00:00,15.3,15.3,6.5,55.77,0,0,,0,0,14.4,7.7,49,1020.4,8.3,5.1,788.6,2.8,8,,Clear,clear-day,"76726099999,76675399999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T13:00:00,16.1,16.1,6,51.15,0,0,,0,0,21.2,11.1,57,1030.1,0,6,841.2,3,8,,Clear,clear-day,"76726099999,76675399999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T14:00:00,19.9,19.9,5.6,38.99,0,0,,0,0,24.5,12.6,273,1029.8,22.3,7.3,821.4,3,8,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T15:00:00,20.9,20.9,8.9,46.18,0,0,,0,0,27,7.1,289,1015.7,29,1.5,713.4,2.6,7,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T16:00:00,21.1,21.1,6.6,38.92,0,0,,0,0,29.5,17.2,149,1026.3,61.2,8.1,554.2,2,6,,Partially cloudy,partly-cloudy-day,"MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T17:00:00,19.4,19.4,6.6,43.21,0,0,,0,0,31,13.9,150,1026.3,61.2,8.9,319.1,1.1,3,,Partially cloudy,partly-cloudy-day,"MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T18:00:00,19.7,19.7,6.8,43.32,0,0,,0,0,30.6,7,320,1013,22.9,2.5,108.6,0.4,1,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-03T19:00:00,13,13,6,62.48,0,0,,0,0,25.2,18.4,160,1029.8,50,8,0.6,0,0,,Partially cloudy,partly-cloudy-night,"76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-03T20:00:00,12,12,6,66.71,0,0,,0,0,17.6,5.4,150,1031.2,0,8,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-03T21:00:00,13.1,13.1,7.4,68.33,0,0,,0,0,12.2,8.3,341.4,1022,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-03T22:00:00,16.1,16.1,6.1,51.49,0,0,,0,0,11.5,11.2,300,1030.8,0,13,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-03T23:00:00,15.1,15.1,6.1,54.9,0,0,,0,0,9.7,9.4,290,1030.8,0,13,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-04T00:00:00,14.9,14.9,6,55.28,0,0,,0,0,7.2,11.1,300,1017.6,0,10.9,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-04T01:00:00,12.8,12.8,5.9,62.77,0,0,,0,0,6.1,7.4,80,1030.8,0,11,0,0,0,,Clear,clear-night,"76675399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-04T02:00:00,11,11,5,66.49,0,0,,0,0,4.7,5.4,80,1030.5,0,10,0,0,0,,Clear,clear-night,MMMX
"Gustavo A Madero, CDMX, México",2022-01-04T03:00:00,9.9,8.7,5,71.35,0,0,,0,0,7.2,9.2,50,1016.1,0,8,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-04T04:00:00,3,3,3,100,0,0,,0,0,7.9,0,0,1031.5,0,6,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-04T05:00:00,8,6.8,5,81.66,0,0,,0,0,8.3,7.4,60,1030.1,0,7.9,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-04T06:00:00,8.4,7.9,5.6,83.04,0,0,,0,0,10.1,5,42,1016.9,0,6.7,0,0,0,,Clear,clear-night,"76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-04T07:00:00,9,7.5,4,70.89,0,0,,0,0,11.5,9.3,79,1030.8,0,8.1,0,0,0,,Clear,clear-night,"76726099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-04T08:00:00,7.8,6,4,76.46,0,0,,0,0,11.5,10.7,79,1031.2,0,5.9,45.9,0.2,0,,Clear,clear-day,"76726099999,76675399999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T09:00:00,10.4,10.4,5.2,69.95,0,0,,0,0,12.2,7.8,83,1019.7,0,6.6,256.1,0.9,3,,Clear,clear-day,"76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T10:00:00,13.9,13.9,5.9,58.75,0,0,,0,0,12.6,5.4,87,1031.8,0,7.9,483.3,1.7,5,,Clear,clear-day,"76675399999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T11:00:00,16.9,16.9,5.9,48.29,0,0,,0,0,14.4,5.5,145,1031.2,0,6,669.7,2.4,7,,Clear,clear-day,"76726099999,76675399999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T12:00:00,19.1,19.1,5.9,42.07,0,0,,0,0,14.4,9.3,54,1015.5,0,7,794.7,2.9,8,,Clear,clear-day,"76726099999,76675399999,76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T13:00:00,21.1,21.1,2.9,30.21,0,0,,0,0,22,12.7,134,1028.4,0,6.1,846.8,3,8,,Clear,clear-day,"76726099999,76675399999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T14:00:00,22.1,22.1,-1.1,21.17,0,0,,0,0,23.8,5.4,96,1025.9,0,10.2,821.5,3,8,,Clear,clear-day,"76726099999,76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T15:00:00,23.8,23.8,5.3,30.26,0,0,,0,0,14.4,3.9,9,1011.3,0,4,722,2.6,7,,Clear,clear-day,"76675399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-04T16:00:00,24.2,24.2,0.1,20.46,0,0,,0,0,25.6,6.3,156,1024.3,0,12.4,556.8,2,6,,Clear,clear-day,"76726099999,76675399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T17:00:00,22.3,22.3,0.6,23.73,0,0,,0,0,25.2,11.2,340,1014,0,,342.6,1.2,3,,Clear,clear-day,remote
"Gustavo A Madero, CDMX, México",2022-01-04T18:00:00,23.1,23.1,-1.6,19.24,0,0,,0,0,28.8,13.3,131,1009.7,0,6.9,112.2,0.4,1,,Clear,clear-day,"76726099999,76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T19:00:00,23.1,23.1,7.1,35.7,0,0,,0,0,14,3.6,20,1018.6,0,13,0.8,0,0,,Clear,clear-night,76726099999
"Gustavo A Madero, CDMX, México",2022-01-04T20:00:00,13.1,13.1,4.1,54.38,0,0,,0,0,12.6,9.4,330,1028.8,30,8,0,0,0,,Partially cloudy,partly-cloudy-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-04T21:00:00,17.6,17.6,4.1,40.59,0,0,,0,0,6.8,7.2,97,1014.2,0,15.7,0,0,0,,Clear,clear-night,"76675399999,76679399999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-04T22:00:00,9,8.5,5,76.02,0,0,,0,0,7.6,5.4,350,1030.1,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-04T23:00:00,15.8,15.8,5,48.81,0,0,,0,0,7.9,5.2,203,1027.8,0,13,0,0,0,,Clear,clear-night,"76675399999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-05T00:00:00,14.9,14.9,3,44.99,0,0,,0,0,8.6,5.3,203,1011.9,0,11,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-05T01:00:00,6,6,3,81.07,0,0,,0,0,8.3,0,0,1029.5,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-05T02:00:00,9.8,9.4,2.3,59.56,0,0,,0,0,8.3,5.4,138.7,1018,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-05T03:00:00,10.8,10.8,2.1,54.89,0,0,,0,0,9,3.7,82,1011.3,0,11.1,0,0,0,,Clear,clear-night,"76675399999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-05T04:00:00,4,4,3,93.19,0,0,,0,0,9.4,0,0,1028.1,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-05T05:00:00,3,1.6,2,93.14,0,0,,0,0,10.1,5.4,40,1027.4,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-05T06:00:00,2.8,2.8,1.6,91.57,0,0,,0,0,10.8,0,0,1014.9,0,12.3,0,0,0,,Clear,clear-night,"76675399999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-05T07:00:00,1,1,0,93.03,0,0,,0,0,11.2,0,0,1028.1,50,5,0,0,0,,Partially cloudy,partly-cloudy-night,"76675399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-05T08:00:00,15.1,15.1,6.1,54.9,0,0,,0,0,11.2,3.6,310,1018,0,16,45.6,0.2,0,,Clear,clear-day,76726099999
"Gustavo A Madero, CDMX, México",2022-01-05T09:00:00,11.5,11.5,6.2,69.63,0,0,,0,0,14.8,6.4,138,1018,0,4.7,255.3,0.9,3,,Clear,clear-day,"76726099999,76675399999,76680099999,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-05T10:00:00,13.5,13.5,3,49.02,0,0,,0,0,14.8,4,202.5,1018,60.7,,481.7,1.7,5,,Partially cloudy,partly-cloudy-day,remote
